"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"05-Sep-2024","EQ","507.50","507.50","495.15","503.65","497.20","497.00","500.15","543.55","238.15","1,08,30,621","5,41,69,10,645.25","1,82,156"
"04-Sep-2024","EQ","516.85","516.85","500.55","519.60","505.00","503.65","504.89","543.55","238.15","1,67,83,593","8,47,38,23,360.75","2,25,840"
"03-Sep-2024","EQ","521.00","523.60","518.25","520.85","518.80","519.60","520.33","543.55","238.15","55,26,155","2,87,54,03,343.95","1,04,008"
"02-Sep-2024","EQ","527.00","529.00","517.65","524.95","521.05","520.85","521.98","543.55","238.15","63,70,038","3,32,50,06,191.25","1,48,142"
"30-Aug-2024","EQ","530.00","537.00","522.00","527.55","523.95","524.95","526.11","543.55","227.50","3,09,21,282","16,26,80,14,874.05","1,65,710"
"29-Aug-2024","EQ","526.35","530.00","516.10","526.35","529.15","527.55","523.40","543.55","227.50","91,47,836","4,78,80,18,506.70","1,83,043"
"28-Aug-2024","EQ","533.90","535.55","525.45","531.40","526.60","526.35","529.58","543.55","227.50","60,66,259","3,21,25,84,032.90","1,41,503"
"27-Aug-2024","EQ","539.10","541.70","530.00","538.10","531.75","531.40","534.59","543.55","227.50","78,65,530","4,20,47,98,158.90","93,940"
"26-Aug-2024","EQ","542.00","543.55","534.70","538.85","538.25","538.10","539.47","543.55","227.50","71,93,307","3,88,05,58,401.65","1,02,272"
"23-Aug-2024","EQ","528.95","541.15","528.85","528.85","537.85","538.85","537.86","542.25","227.00","1,25,66,904","6,75,92,66,470.45","1,25,402"
"22-Aug-2024","EQ","534.00","535.45","526.80","532.20","529.40","528.85","529.82","542.25","227.00","85,31,700","4,52,02,79,090.35","1,46,570"
"21-Aug-2024","EQ","526.50","535.25","524.40","524.60","531.90","532.20","530.51","542.25","227.00","90,67,794","4,81,05,61,387.75","1,07,216"
"20-Aug-2024","EQ","524.35","528.45","521.05","522.00","524.80","524.60","525.34","542.25","227.00","81,91,127","4,30,31,53,158.40","1,01,773"
"19-Aug-2024","EQ","513.80","523.45","513.15","512.30","522.00","522.00","518.77","542.25","227.00","1,07,37,456","5,57,03,11,099.00","91,151"
"16-Aug-2024","EQ","507.70","515.75","502.50","504.70","511.70","512.30","508.57","542.25","227.00","73,13,429","3,71,93,91,264.20","1,11,417"
"14-Aug-2024","EQ","522.90","527.90","499.05","521.75","506.10","504.70","508.56","542.25","227.00","1,47,66,889","7,50,98,23,981.65","2,39,033"
"13-Aug-2024","EQ","525.00","529.90","520.00","523.95","521.00","521.75","524.57","542.25","227.00","52,01,294","2,72,84,28,017.05","1,03,544"
"12-Aug-2024","EQ","529.00","530.50","523.30","529.80","523.60","523.95","525.58","542.25","227.00","52,38,736","2,75,33,98,152.10","91,095"
"09-Aug-2024","EQ","530.00","531.35","521.85","523.45","529.50","529.80","527.15","542.25","227.00","64,68,264","3,40,97,40,466.30","1,03,041"
"08-Aug-2024","EQ","534.00","535.00","521.25","531.50","523.20","523.45","527.94","542.25","227.00","1,36,24,148","7,19,27,80,883.80","1,39,705"
"07-Aug-2024","EQ","507.70","532.80","507.70","499.60","530.80","531.50","525.07","542.25","227.00","1,82,93,730","9,60,55,40,113.25","2,34,497"
"06-Aug-2024","EQ","508.10","517.20","498.00","506.80","501.40","499.60","507.16","542.25","227.00","71,42,269","3,62,22,52,578.20","1,27,459"
"05-Aug-2024","EQ","515.00","515.00","497.55","524.50","506.00","506.80","506.94","542.25","227.00","1,18,35,031","5,99,96,46,686.45","1,92,750"
"02-Aug-2024","EQ","534.00","537.20","522.30","540.40","524.65","524.50","528.74","542.25","226.85","1,09,85,150","5,80,82,55,324.80","1,97,654"
"01-Aug-2024","EQ","535.00","542.25","528.00","522.20","540.30","540.40","536.78","542.25","226.85","3,47,63,894","18,66,06,12,176.20","3,19,396"
"31-Jul-2024","EQ","523.45","525.40","510.50","519.35","522.45","522.20","520.01","527.40","226.85","1,19,72,565","6,22,58,81,878.80","1,32,419"
"30-Jul-2024","EQ","512.15","525.60","509.95","512.15","519.00","519.35","520.62","527.40","226.85","1,31,97,520","6,87,08,90,927.35","1,62,990"
"29-Jul-2024","EQ","514.50","515.70","507.50","509.85","511.95","512.15","512.42","527.40","226.85","72,59,754","3,72,00,64,237.15","1,10,732"
"26-Jul-2024","EQ","498.25","511.70","498.25","494.00","508.45","509.85","508.06","527.40","226.85","2,04,37,968","10,38,38,09,318.05","1,37,819"
"25-Jul-2024","EQ","491.00","503.55","484.00","493.80","496.50","494.00","494.50","527.40","226.85","1,02,81,157","5,08,40,20,259.60","1,17,007"
"24-Jul-2024","EQ","486.70","499.40","485.10","487.00","494.00","493.80","494.98","527.40","226.85","68,23,248","3,37,73,59,578.90","90,411"
"23-Jul-2024","EQ","494.00","495.80","464.55","491.20","485.70","487.00","482.56","527.40","226.85","1,13,11,831","5,45,86,47,001.55","1,76,756"
"22-Jul-2024","EQ","488.00","496.00","483.55","488.00","492.00","491.20","492.11","527.40","226.85","72,81,653","3,58,33,38,680.10","1,20,414"
"19-Jul-2024","EQ","505.30","506.40","486.75","505.25","488.00","488.00","492.19","527.40","226.85","99,71,704","4,90,79,30,945.70","1,48,134"
"18-Jul-2024","EQ","515.35","515.80","501.25","512.45","504.85","505.25","505.06","527.40","226.85","1,25,40,956","6,33,39,93,548.30","1,76,635"
"16-Jul-2024","EQ","498.00","518.40","498.00","497.75","512.75","512.45","512.41","527.40","226.85","2,31,69,665","11,87,24,57,416.65","2,44,258"
"15-Jul-2024","EQ","500.00","503.60","492.55","496.20","497.35","497.75","498.18","527.40","226.85","71,06,020","3,54,01,12,494.80","95,238"
"12-Jul-2024","EQ","504.00","508.60","495.50","500.05","497.35","496.20","502.52","527.40","226.85","81,98,389","4,11,98,77,695.80","1,10,734"
"11-Jul-2024","EQ","492.00","506.00","488.55","490.75","501.55","500.05","501.73","527.40","226.85","2,01,46,927","10,10,83,45,730.10","2,12,116"
"10-Jul-2024","EQ","493.80","494.90","480.55","493.80","490.65","490.75","489.14","527.40","226.85","59,81,477","2,92,57,63,850.65","93,156"
"09-Jul-2024","EQ","496.95","496.95","491.10","493.30","493.25","493.80","494.19","527.40","226.85","64,44,684","3,18,49,13,293.65","90,214"
"08-Jul-2024","EQ","492.70","496.00","487.20","491.50","493.50","493.30","492.46","527.40","226.85","74,77,292","3,68,22,85,523.80","91,648"
"05-Jul-2024","EQ","489.50","493.30","486.90","489.55","491.30","491.50","490.26","527.40","226.85","57,54,517","2,82,11,80,981.90","79,298"
"04-Jul-2024","EQ","488.75","492.80","485.30","484.95","489.90","489.55","489.25","527.40","226.85","77,96,954","3,81,46,62,720.20","1,18,065"
"03-Jul-2024","EQ","481.90","487.65","479.40","479.10","485.00","484.95","483.56","527.40","226.85","72,44,652","3,50,32,33,245.80","88,266"
"02-Jul-2024","EQ","478.00","485.00","473.35","474.80","479.40","479.10","480.13","527.40","226.85","1,46,29,287","7,02,39,54,637.70","1,29,205"
"01-Jul-2024","EQ","473.35","476.30","471.25","473.15","474.55","474.80","473.45","527.40","226.85","85,79,861","4,06,21,50,632.55","1,07,749"
"28-Jun-2024","EQ","470.00","476.00","468.00","467.05","473.50","473.15","473.14","527.40","223.25","83,02,706","3,92,83,74,308.40","99,753"
"27-Jun-2024","EQ","468.75","469.00","461.50","468.75","468.00","467.05","465.96","527.40","223.25","1,48,57,335","6,92,28,86,014.30","1,73,151"
"26-Jun-2024","EQ","470.25","471.85","465.05","469.25","469.25","468.75","468.89","527.40","223.25","66,55,899","3,12,08,68,783.30","79,921"
"25-Jun-2024","EQ","475.90","477.95","465.30","473.70","469.80","469.25","469.85","527.40","223.25","79,51,999","3,73,62,40,197.40","98,822"
"24-Jun-2024","EQ","480.00","480.05","472.00","480.20","474.45","473.70","474.10","527.40","223.25","1,11,24,175","5,27,40,19,124.25","1,33,317"
"21-Jun-2024","EQ","483.15","491.40","479.00","483.15","480.40","480.20","484.10","527.40","223.25","1,03,40,882","5,00,60,47,738.50","1,01,821"
"20-Jun-2024","EQ","481.05","487.40","471.55","477.95","483.50","483.15","482.09","527.40","223.25","78,64,157","3,79,12,15,750.10","1,16,829"
"19-Jun-2024","EQ","489.40","491.20","476.50","489.05","479.50","477.95","480.99","527.40","223.25","89,62,510","4,31,08,74,663.65","1,26,276"
"18-Jun-2024","EQ","492.00","492.90","485.20","486.95","489.40","489.05","488.59","527.40","223.25","69,46,544","3,39,40,43,640.95","1,00,108"
"14-Jun-2024","EQ","487.90","492.40","485.25","487.90","487.50","486.95","488.03","527.40","223.25","59,74,636","2,91,58,27,137.45","75,705"
"13-Jun-2024","EQ","493.90","493.90","483.50","488.70","487.15","487.90","486.99","527.40","223.25","74,38,571","3,62,25,24,555.25","1,05,315"
"12-Jun-2024","EQ","481.00","494.30","479.35","476.35","489.60","488.70","489.24","527.40","223.25","1,54,12,796","7,54,05,51,834.55","1,63,845"
"11-Jun-2024","EQ","482.00","483.50","475.20","477.70","477.35","476.35","479.08","527.40","223.25","1,11,69,021","5,35,09,04,100.00","87,205"
"10-Jun-2024","EQ","485.00","488.00","475.50","479.15","477.45","477.70","482.07","527.40","223.25","1,09,58,537","5,28,28,21,416.95","1,33,266"
